#NAME?,1455.22,,#NAME?,113.58,,#NAME?,24.21,,#NAME?,25.28
2000-01-04,1399.42,,2000-01-04,109.98,,2000-01-04,27.01,,2000-01-04,26.88
2000-01-05,1402.11,,2000-01-05,111.23,,2000-01-05,26.41,,2000-01-05,25.93
2000-01-06,1403.45,,2000-01-06,112.53,,2000-01-06,25.73,,2000-01-06,25.69
2000-01-07,1441.47,,2000-01-07,115.23,,2000-01-07,21.72,,2000-01-07,22.5
2000-01-10,1457.6,,2000-01-10,115.72,,2000-01-10,21.71,,2000-01-10,21.2
2000-01-11,1438.56,,2000-01-11,115.11,,2000-01-11,22.5,,2000-01-11,21.38
2000-01-12,1432.25,,2000-01-12,115.51,,2000-01-12,22.84,,2000-01-12,22.45
2000-01-13,1449.68,,2000-01-13,115.82,,2000-01-13,21.71,,2000-01-13,20.49
2000-01-14,1465.15,,2000-01-14,117.23,,2000-01-14,19.66,,2000-01-14,18.11
2000-01-18,1455.14,,2000-01-18,115.61,,2000-01-18,21.5,,2000-01-18,20.37
2000-01-19,1455.9,,2000-01-19,114.89,,2000-01-19,21.72,,2000-01-19,20.66
2000-01-20,1445.57,,2000-01-20,113.51,,2000-01-20,21.75,,2000-01-20,21.79
2000-01-21,1441.36,,2000-01-21,112.52,,2000-01-21,20.82,,2000-01-21,21.14
2000-01-24,1401.53,,2000-01-24,110.08,,2000-01-24,24.07,,2000-01-24,23.25
2000-01-25,1410.03,,2000-01-25,110.3,,2000-01-25,23.02,,2000-01-25,23.16
2000-01-26,1404.09,,2000-01-26,110.33,,2000-01-26,23.03,,2000-01-26,23.02
2000-01-27,1398.56,,2000-01-27,110.28,,2000-01-27,23.54,,2000-01-27,22.68
2000-01-28,1360.16,,2000-01-28,107.39,,2000-01-28,26.14,,2000-01-28,25.42
2000-01-31,1394.46,,2000-01-31,109.41,,2000-01-31,24.95,,2000-01-31,24.38
2000-02-01,1409.28,,2000-02-01,110.41,,2000-02-01,23.45,,2000-02-01,23.25
2000-02-02,1409.12,,2000-02-02,110.03,,2000-02-02,23.12,,2000-02-02,22.91
2000-02-03,1424.97,,2000-02-03,110.13,,2000-02-03,22.01,,2000-02-03,21.95
2000-02-04,1424.37,,2000-02-04,109.64,,2000-02-04,21.54,,2000-02-04,21.66
2000-02-07,1424.24,,2000-02-07,109.06,,2000-02-07,22.79,,2000-02-07,21.9
2000-02-08,1441.72,,2000-02-08,109.58,,2000-02-08,21.25,,2000-02-08,21.06
2000-02-09,1411.7,,2000-02-09,106.99,,2000-02-09,22.9,,2000-02-09,22.4
2000-02-10,1416.83,,2000-02-10,106.44,,2000-02-10,23.07,,2000-02-10,22.55
2000-02-11,1387.12,,2000-02-11,104.25,,2000-02-11,24.42,,2000-02-11,23.9
2000-02-14,1389.94,,2000-02-14,105.2,,2000-02-14,24.38,,2000-02-14,23.16
2000-02-15,1402.05,,2000-02-15,107.18,,2000-02-15,22.92,,2000-02-15,22.05
2000-02-16,1387.67,,2000-02-16,105.61,,2000-02-16,23.51,,2000-02-16,23.07
2000-02-17,1388.26,,2000-02-17,105.15,,2000-02-17,23.17,,2000-02-17,23.13
2000-02-18,1346.09,,2000-02-18,102.2,,2000-02-18,26,,2000-02-18,24.62
2000-02-22,1352.17,,2000-02-22,103.05,,2000-02-22,25.86,,2000-02-22,24.97
2000-02-23,1360.69,,2000-02-23,102.26,,2000-02-23,23.89,,2000-02-23,24.68
2000-02-24,1353.43,,2000-02-24,100.93,,2000-02-24,24.38,,2000-02-24,24.8
2000-02-25,1333.36,,2000-02-25,98.62,,2000-02-25,25.2,,2000-02-25,25.74
2000-02-28,1348.05,,2000-02-28,100.39,,2000-02-28,24.68,,2000-02-28,25.26
2000-02-29,1366.42,,2000-02-29,101.28,,2000-02-29,23.37,,2000-02-29,24
2000-03-01,1379.19,,2000-03-01,101.38,,2000-03-01,21.64,,2000-03-01,23.42
2000-03-02,1381.76,,2000-03-02,101.65,,2000-03-02,21.06,,2000-03-02,23.18
2000-03-03,1409.17,,2000-03-03,103.67,,2000-03-03,19.21,,2000-03-03,21.95
2000-03-06,1391.28,,2000-03-06,101.7,,2000-03-06,21.5,,2000-03-06,23.32
2000-03-07,1355.62,,2000-03-07,97.96,,2000-03-07,24.31,,2000-03-07,25.33
2000-03-08,1366.7,,2000-03-08,98.57,,2000-03-08,23.82,,2000-03-08,27.45
2000-03-09,1401.69,,2000-03-09,100.11,,2000-03-09,22.21,,2000-03-09,24.64
2000-03-10,1395.07,,2000-03-10,99.29,,2000-03-10,21.24,,2000-03-10,24.95
2000-03-13,1383.62,,2000-03-13,99.47,,2000-03-13,22.85,,2000-03-13,26.19
2000-03-14,1359.15,,2000-03-14,98.11,,2000-03-14,24.41,,2000-03-14,26.91
2000-03-15,1392.15,,2000-03-15,101.31,,2000-03-15,22.34,,2000-03-15,25.06
2000-03-16,1458.47,,2000-03-16,106.31,,2000-03-16,20.77,,2000-03-16,23.25
2000-03-17,1464.47,,2000-03-17,105.95,,2000-03-17,22.37,,2000-03-17,24.25
2000-03-20,1456.63,,2000-03-20,106.8,,2000-03-20,22.96,,2000-03-20,25.33
2000-03-21,1493.87,,2000-03-21,109.07,,2000-03-21,21.7,,2000-03-21,24.17
2000-03-22,1500.64,,2000-03-22,108.67,,2000-03-22,21.49,,2000-03-22,24.06
2000-03-23,1527.35,,2000-03-23,111.2,,2000-03-23,22.26,,2000-03-23,24.19
2000-03-24,1527.46,,2000-03-24,111.13,,2000-03-24,23.31,,2000-03-24,25.54
2000-03-27,1523.86,,2000-03-27,110.26,,2000-03-27,24.53,,2000-03-27,26.97
2000-03-28,1507.73,,2000-03-28,109.36,,2000-03-28,24.86,,2000-03-28,26.98
2000-03-29,1508.52,,2000-03-29,110.19,,2000-03-29,24.1,,2000-03-29,25.78
2000-03-30,1487.92,,2000-03-30,109.8,,2000-03-30,25.47,,2000-03-30,26.58
2000-03-31,1498.58,,2000-03-31,109.22,,2000-03-31,24.11,,2000-03-31,26.49
2000-04-03,1505.97,,2000-04-03,112.22,,2000-04-03,24.03,,2000-04-03,24.62
2000-04-04,1494.73,,2000-04-04,111.65,,2000-04-04,27.12,,2000-04-04,26.97
2000-04-05,1487.37,,2000-04-05,110.34,,2000-04-05,28.41,,2000-04-05,28.8
2000-04-06,1501.34,,2000-04-06,111.14,,2000-04-06,27.15,,2000-04-06,27.39
2000-04-07,1516.35,,2000-04-07,111.11,,2000-04-07,24.39,,2000-04-07,25.59
2000-04-10,1504.46,,2000-04-10,111.87,,2000-04-10,25.99,,2000-04-10,25.18
2000-04-11,1500.59,,2000-04-11,112.87,,2000-04-11,27.25,,2000-04-11,25.43
2000-04-12,1467.17,,2000-04-12,111.25,,2000-04-12,28.98,,2000-04-12,27.22
2000-04-13,1440.51,,2000-04-13,109.24,,2000-04-13,29.4,,2000-04-13,28.05
2000-04-14,1356.56,,2000-04-14,103.07,,2000-04-14,33.49,,2000-04-14,32.12
2000-04-17,1401.44,,2000-04-17,105.83,,2000-04-17,28.95,,2000-04-17,29.83
2000-04-18,1441.61,,2000-04-18,107.67,,2000-04-18,26.12,,2000-04-18,28.57
2000-04-19,1427.47,,2000-04-19,106.75,,2000-04-19,27.02,,2000-04-19,27.44
2000-04-20,1434.54,,2000-04-20,108.44,,2000-04-20,25.85,,2000-04-20,26.66
2000-04-24,1429.86,,2000-04-24,109.06,,2000-04-24,27.37,,2000-04-24,27.59
2000-04-25,1477.44,,2000-04-25,111.25,,2000-04-25,25.24,,2000-04-25,26.71
2000-04-26,1460.99,,2000-04-26,109.45,,2000-04-26,26.97,,2000-04-26,27.51
2000-04-27,1464.92,,2000-04-27,108.88,,2000-04-27,26.19,,2000-04-27,27.21
2000-04-28,1452.43,,2000-04-28,107.34,,2000-04-28,26.2,,2000-04-28,26.61
2000-05-01,1468.25,,2000-05-01,108.12,,2000-05-01,25.88,,2000-05-01,26.13
2000-05-02,1446.29,,2000-05-02,107.31,,2000-05-02,28.5,,2000-05-02,26.92
2000-05-03,1415.1,,2000-05-03,104.8,,2000-05-03,31.63,,2000-05-03,29.85
2000-05-04,1409.57,,2000-05-04,104.12,,2000-05-04,30.77,,2000-05-04,30.2
2000-05-05,1432.63,,2000-05-05,105.78,,2000-05-05,27.53,,2000-05-05,26.93
2000-05-08,1424.17,,2000-05-08,106.04,,2000-05-08,28.2,,2000-05-08,26.85
2000-05-09,1412.14,,2000-05-09,105.37,,2000-05-09,28.93,,2000-05-09,28.37
2000-05-10,1383.05,,2000-05-10,103.68,,2000-05-10,29.87,,2000-05-10,28.73
2000-05-11,1407.81,,2000-05-11,105.46,,2000-05-11,27.76,,2000-05-11,27.42
2000-05-12,1420.96,,2000-05-12,106.09,,2000-05-12,26.05,,2000-05-12,26.18
2000-05-15,1452.36,,2000-05-15,108.08,,2000-05-15,24.86,,2000-05-15,25.43
2000-05-16,1466.04,,2000-05-16,109.35,,2000-05-16,24.34,,2000-05-16,25.73
2000-05-17,1447.8,,2000-05-17,107.7,,2000-05-17,23.98,,2000-05-17,25.57
2000-05-18,1437.21,,2000-05-18,107.77,,2000-05-18,23.96,,2000-05-18,25.22
2000-05-19,1406.95,,2000-05-19,106.27,,2000-05-19,25.44,,2000-05-19,26.1
2000-05-22,1400.72,,2000-05-22,105.43,,2000-05-22,26,,2000-05-22,27.06
2000-05-23,1373.86,,2000-05-23,104.22,,2000-05-23,25.87,,2000-05-23,26.58
2000-05-24,1399.05,,2000-05-24,105.35,,2000-05-24,24.32,,2000-05-24,25.94
2000-05-25,1381.52,,2000-05-25,103.24,,2000-05-25,24.58,,2000-05-25,25.97
2000-05-26,1378.02,,2000-05-26,102.99,,2000-05-26,24.47,,2000-05-26,25.7
2000-05-30,1422.45,,2000-05-30,105.27,,2000-05-30,23.62,,2000-05-30,25.44
2000-05-31,1420.6,,2000-05-31,105.22,,2000-05-31,23.65,,2000-05-31,25.54
2000-06-01,1448.81,,2000-06-01,106.52,,2000-06-01,22.36,,2000-06-01,24.4
2000-06-02,1477.26,,2000-06-02,107.95,,2000-06-02,21.48,,2000-06-02,23.51
2000-06-05,1467.63,,2000-06-05,108.15,,2000-06-05,22.71,,2000-06-05,23.67
2000-06-06,1457.84,,2000-06-06,107.36,,2000-06-06,23.05,,2000-06-06,24.4
2000-06-07,1471.36,,2000-06-07,108.13,,2000-06-07,22.48,,2000-06-07,24.44
2000-06-08,1461.67,,2000-06-08,106.69,,2000-06-08,22.77,,2000-06-08,25.01
2000-06-09,1456.95,,2000-06-09,106.14,,2000-06-09,22.14,,2000-06-09,24.53
2000-06-12,1446,,2000-06-12,105.64,,2000-06-12,22.32,,2000-06-12,25.61
2000-06-13,1469.44,,2000-06-13,106.22,,2000-06-13,21.67,,2000-06-13,24.4
2000-06-14,1470.54,,2000-06-14,106.88,,2000-06-14,21.48,,2000-06-14,22.98
2000-06-15,1478.73,,2000-06-15,107.15,,2000-06-15,20.68,,2000-06-15,23.05
2000-06-16,1464.46,,2000-06-16,104.49,,2000-06-16,20.5,,2000-06-16,22.82
2000-06-19,1486,,2000-06-19,105.58,,2000-06-19,20.63,,2000-06-19,22.22
2000-06-20,1475.95,,2000-06-20,104.35,,2000-06-20,20.88,,2000-06-20,22.86
2000-06-21,1479.13,,2000-06-21,104.98,,2000-06-21,20.61,,2000-06-21,22.37
2000-06-22,1452.18,,2000-06-22,103.76,,2000-06-22,22,,2000-06-22,23.17
2000-06-23,1441.48,,2000-06-23,104.05,,2000-06-23,22.34,,2000-06-23,23.35
2000-06-26,1455.31,,2000-06-26,105.43,,2000-06-26,22.45,,2000-06-26,22.67
2000-06-27,1450.55,,2000-06-27,105.04,,2000-06-27,21.8,,2000-06-27,22.87
2000-06-28,1454.82,,2000-06-28,105.28,,2000-06-28,20.29,,2000-06-28,22.5
2000-06-29,1442.39,,2000-06-29,103.98,,2000-06-29,19.7,,2000-06-29,21.79
2000-06-30,1454.6,,2000-06-30,104.48,,2000-06-30,19.54,,2000-06-30,21.72
2000-07-03,1469.54,,2000-07-03,105.61,,2000-07-03,19.83,,2000-07-03,20.59
2000-07-05,1446.23,,2000-07-05,104.84,,2000-07-05,21.16,,2000-07-05,21.19
2000-07-06,1456.67,,2000-07-06,104.81,,2000-07-06,20.94,,2000-07-06,20.76
2000-07-07,1478.9,,2000-07-07,106.36,,2000-07-07,19.22,,2000-07-07,19.11
2000-07-10,1475.62,,2000-07-10,106.47,,2000-07-10,20.33,,2000-07-10,18.6
2000-07-11,1480.88,,2000-07-11,107.27,,2000-07-11,20.11,,2000-07-11,18.51
2000-07-12,1492.92,,2000-07-12,107.83,,2000-07-12,20.03,,2000-07-12,19.12
2000-07-13,1495.84,,2000-07-13,107.89,,2000-07-13,20.03,,2000-07-13,19.69
2000-07-14,1509.98,,2000-07-14,108.13,,2000-07-14,19.32,,2000-07-14,18.97
2000-07-17,1510.49,,2000-07-17,108.04,,2000-07-17,19.45,,2000-07-17,19.6
2000-07-18,1493.74,,2000-07-18,107.4,,2000-07-18,19.75,,2000-07-18,19.09
2000-07-19,1481.96,,2000-07-19,106.96,,2000-07-19,19.65,,2000-07-19,19.11
2000-07-20,1495.57,,2000-07-20,108.44,,2000-07-20,18.94,,2000-07-20,18.03
2000-07-21,1480.19,,2000-07-21,107.34,,2000-07-21,18.94,,2000-07-21,18.25
2000-07-24,1464.29,,2000-07-24,106.85,,2000-07-24,19.92,,2000-07-24,18.52
2000-07-25,1474.47,,2000-07-25,107,,2000-07-25,19.39,,2000-07-25,18.23
2000-07-26,1452.42,,2000-07-26,105.16,,2000-07-26,19.67,,2000-07-26,18.82
2000-07-27,1449.62,,2000-07-27,105.86,,2000-07-27,19.6,,2000-07-27,18.26
2000-07-28,1419.89,,2000-07-28,105.11,,2000-07-28,20.84,,2000-07-28,18.64
2000-07-31,1430.83,,2000-07-31,105.22,,2000-07-31,20.74,,2000-07-31,18.73
2000-08-01,1438.1,,2000-08-01,106.07,,2000-08-01,20.55,,2000-08-01,18.4
2000-08-02,1438.7,,2000-08-02,106.88,,2000-08-02,20,,2000-08-02,18.33
2000-08-03,1452.56,,2000-08-03,107.07,,2000-08-03,19.99,,2000-08-03,18.02
2000-08-04,1462.93,,2000-08-04,107.68,,2000-08-04,18.62,,2000-08-04,17.63
2000-08-07,1479.32,,2000-08-07,108.67,,2000-08-07,19.03,,2000-08-07,16.73
2000-08-08,1482.8,,2000-08-08,109.77,,2000-08-08,18.79,,2000-08-08,15.49
2000-08-09,1472.87,,2000-08-09,109.06,,2000-08-09,19.18,,2000-08-09,16.74
2000-08-10,1460.25,,2000-08-10,109.09,,2000-08-10,19.19,,2000-08-10,16.79
2000-08-11,1471.84,,2000-08-11,110.28,,2000-08-11,18.55,,2000-08-11,15.23
2000-08-14,1491.56,,2000-08-14,111.76,,2000-08-14,17.88,,2000-08-14,13.47
2000-08-15,1484.43,,2000-08-15,110.67,,2000-08-15,17.98,,2000-08-15,14.87
2000-08-16,1479.85,,2000-08-16,110.08,,2000-08-16,18.02,,2000-08-16,14.39
2000-08-17,1496.07,,2000-08-17,110.56,,2000-08-17,17.48,,2000-08-17,14.16
2000-08-18,1491.72,,2000-08-18,110.46,,2000-08-18,17.05,,2000-08-18,16.18
2000-08-21,1499.48,,2000-08-21,110.8,,2000-08-21,17.35,,2000-08-21,16.2
2000-08-22,1498.13,,2000-08-22,111.39,,2000-08-22,17.47,,2000-08-22,15.72
2000-08-23,1505.97,,2000-08-23,111.45,,2000-08-23,17.38,,2000-08-23,16.12
2000-08-24,1508.31,,2000-08-24,111.83,,2000-08-24,17.04,,2000-08-24,15.61
2000-08-25,1506.45,,2000-08-25,111.93,,2000-08-25,16.53,,2000-08-25,15.09
2000-08-28,1514.09,,2000-08-28,112.53,,2000-08-28,16.54,,2000-08-28,15.01
2000-08-29,1509.84,,2000-08-29,112.15,,2000-08-29,16.89,,2000-08-29,15.03
2000-08-30,1502.59,,2000-08-30,111.03,,2000-08-30,17.69,,2000-08-30,16.24
2000-08-31,1517.68,,2000-08-31,112.15,,2000-08-31,16.84,,2000-08-31,15.52
2000-09-01,1520.77,,2000-09-01,112.39,,2000-09-01,17.53,,2000-09-01,15.58
2000-09-05,1507.08,,2000-09-05,112.61,,2000-09-05,19.82,,2000-09-05,16.41
2000-09-06,1492.25,,2000-09-06,113.11,,2000-09-06,20.79,,2000-09-06,16.5
2000-09-07,1502.51,,2000-09-07,112.6,,2000-09-07,19.42,,2000-09-07,16.85
2000-09-08,1494.5,,2000-09-08,112.21,,2000-09-08,18.46,,2000-09-08,16.93
2000-09-11,1489.26,,2000-09-11,111.95,,2000-09-11,18.4,,2000-09-11,22.11
2000-09-12,1481.99,,2000-09-12,112.33,,2000-09-12,18.59,,2000-09-12,20.37
2000-09-13,1484.91,,2000-09-13,111.82,,2000-09-13,18.32,,2000-09-13,20.84
2000-09-14,1480.87,,2000-09-14,110.87,,2000-09-14,18.26,,2000-09-14,21.78
2000-09-15,1465.81,,2000-09-15,109.27,,2000-09-15,18.52,,2000-09-15,21.23
2000-09-18,1444.51,,2000-09-18,108.09,,2000-09-18,20.25,,2000-09-18,20.19
2000-09-19,1459.9,,2000-09-19,107.89,,2000-09-19,19.54,,2000-09-19,18.71
2000-09-20,1451.34,,2000-09-20,106.88,,2000-09-20,19.93,,2000-09-20,19.27
2000-09-21,1449.05,,2000-09-21,107.66,,2000-09-21,20.18,,2000-09-21,18.8
2000-09-22,1448.72,,2000-09-22,108.47,,2000-09-22,20.74,,2000-09-22,19.19
2000-09-25,1439.03,,2000-09-25,108.08,,2000-09-25,21.41,,2000-09-25,19.53
2000-09-26,1427.21,,2000-09-26,106.31,,2000-09-26,21.88,,2000-09-26,20.38
2000-09-27,1426.57,,2000-09-27,106.28,,2000-09-27,21.67,,2000-09-27,19.95
2000-09-28,1458.29,,2000-09-28,108.24,,2000-09-28,19.47,,2000-09-28,18.66
2000-09-29,1436.51,,2000-09-29,106.51,,2000-09-29,20.57,,2000-09-29,19.12
2000-10-02,1436.23,,2000-10-02,107,,2000-10-02,21.23,,2000-10-02,19.15
2000-10-03,1426.46,,2000-10-03,107.2,,2000-10-03,21.85,,2000-10-03,19.13
2000-10-04,1434.32,,2000-10-04,107.84,,2000-10-04,21.54,,2000-10-04,19.73
2000-10-05,1436.28,,2000-10-05,107.25,,2000-10-05,21.03,,2000-10-05,18.93
2000-10-06,1408.99,,2000-10-06,105.97,,2000-10-06,22.71,,2000-10-06,19.9
2000-10-09,1402.03,,2000-10-09,105.68,,2000-10-09,24.02,,2000-10-09,20.52
2000-10-10,1387.02,,2000-10-10,105.24,,2000-10-10,24.86,,2000-10-10,20.73
2000-10-11,1364.59,,2000-10-11,104.14,,2000-10-11,26.57,,2000-10-11,21.91
2000-10-12,1329.78,,2000-10-12,100.35,,2000-10-12,30.51,,2000-10-12,22.1
2000-10-13,1374.17,,2000-10-13,101.92,,2000-10-13,27.6,,2000-10-13,24.58
2000-10-16,1374.62,,2000-10-16,102.39,,2000-10-16,26.79,,2000-10-16,23.59
2000-10-17,1349.97,,2000-10-17,100.9,,2000-10-17,27.84,,2000-10-17,24.42
2000-10-18,1342.13,,2000-10-18,99.75,,2000-10-18,28.72,,2000-10-18,24.71
2000-10-19,1388.76,,2000-10-19,101.43,,2000-10-19,25.09,,2000-10-19,23.6
2000-10-20,1396.93,,2000-10-20,102.27,,2000-10-20,24.24,,2000-10-20,21.85
2000-10-23,1395.78,,2000-10-23,102.72,,2000-10-23,24.69,,2000-10-23,23.05
2000-10-24,1398.13,,2000-10-24,103.93,,2000-10-24,24.28,,2000-10-24,22.45
2000-10-25,1364.9,,2000-10-25,103.26,,2000-10-25,26.65,,2000-10-25,23.95
2000-10-26,1364.44,,2000-10-26,103.8,,2000-10-26,28.62,,2000-10-26,25.13
2000-10-27,1379.58,,2000-10-27,105.91,,2000-10-27,26.47,,2000-10-27,23.34
2000-10-30,1398.66,,2000-10-30,108.36,,2000-10-30,25.46,,2000-10-30,22.74
2000-10-31,1429.4,,2000-10-31,109.71,,2000-10-31,23.63,,2000-10-31,20.92
2000-11-01,1421.22,,2000-11-01,108.99,,2000-11-01,24.28,,2000-11-01,21.47
2000-11-02,1428.32,,2000-11-02,108.81,,2000-11-02,23.92,,2000-11-02,21.32
2000-11-03,1426.69,,2000-11-03,108.18,,2000-11-03,23.67,,2000-11-03,21.17
2000-11-06,1432.19,,2000-11-06,109.77,,2000-11-06,24.52,,2000-11-06,22.07
2000-11-07,1431.87,,2000-11-07,109.52,,2000-11-07,24.91,,2000-11-07,22.78
2000-11-08,1409.28,,2000-11-08,109.07,,2000-11-08,25.66,,2000-11-08,23.17
2000-11-09,1400.14,,2000-11-09,108.34,,2000-11-09,27.2,,2000-11-09,23.9
2000-11-10,1365.98,,2000-11-10,106.03,,2000-11-10,28.53,,2000-11-10,26.39
2000-11-13,1351.26,,2000-11-13,105.17,,2000-11-13,29.06,,2000-11-13,26.4
2000-11-14,1382.95,,2000-11-14,106.81,,2000-11-14,26.81,,2000-11-14,24.6
2000-11-15,1389.81,,2000-11-15,107.08,,2000-11-15,26.15,,2000-11-15,24.25
2000-11-16,1372.32,,2000-11-16,106.56,,2000-11-16,25.05,,2000-11-16,23.17
2000-11-17,1367.72,,2000-11-17,106.3,,2000-11-17,24.81,,2000-11-17,22.98
2000-11-20,1342.62,,2000-11-20,104.63,,2000-11-20,27.43,,2000-11-20,24.33
2000-11-21,1347.35,,2000-11-21,104.94,,2000-11-21,26.62,,2000-11-21,24.06
2000-11-22,1322.36,,2000-11-22,103.99,,2000-11-22,27.71,,2000-11-22,24.43
2000-11-24,1341.77,,2000-11-24,104.7,,2000-11-24,26,,2000-11-24,23.83
2000-11-27,1348.97,,2000-11-27,105.46,,2000-11-27,26.93,,2000-11-27,23.41
2000-11-28,1336.09,,2000-11-28,105.08,,2000-11-28,27.64,,2000-11-28,23.62
2000-11-29,1341.91,,2000-11-29,106.29,,2000-11-29,27.49,,2000-11-29,23.04
2000-11-30,1314.95,,2000-11-30,104.14,,2000-11-30,29.65,,2000-11-30,25.04
2000-12-01,1315.23,,2000-12-01,103.74,,2000-12-01,27.48,,2000-12-01,24.21
2000-12-04,1324.97,,2000-12-04,105.6,,2000-12-04,27.78,,2000-12-04,23.8
2000-12-05,1376.54,,2000-12-05,108.99,,2000-12-05,24.99,,2000-12-05,22.12
2000-12-06,1351.46,,2000-12-06,106.64,,2000-12-06,25.07,,2000-12-06,22.51
2000-12-07,1343.55,,2000-12-07,106.17,,2000-12-07,25.34,,2000-12-07,22.82
2000-12-08,1369.89,,2000-12-08,107.13,,2000-12-08,22.41,,2000-12-08,22.59
2000-12-11,1380.2,,2000-12-11,107.26,,2000-12-11,23.51,,2000-12-11,21.05
2000-12-12,1371.18,,2000-12-12,107.68,,2000-12-12,24.88,,2000-12-12,21.78
2000-12-13,1359.99,,2000-12-13,107.94,,2000-12-13,23.63,,2000-12-13,21.3
2000-12-14,1340.93,,2000-12-14,106.75,,2000-12-14,24.86,,2000-12-14,23.03
2000-12-15,1312.15,,2000-12-15,104.35,,2000-12-15,26.55,,2000-12-15,24.39
2000-12-18,1322.74,,2000-12-18,106.45,,2000-12-18,27.7,,2000-12-18,24.01
2000-12-19,1305.6,,2000-12-19,105.84,,2000-12-19,27.17,,2000-12-19,24.07
2000-12-20,1264.74,,2000-12-20,103.19,,2000-12-20,31.74,,2000-12-20,26.69
2000-12-21,1274.86,,2000-12-21,104.87,,2000-12-21,29.66,,2000-12-21,25.34
2000-12-22,1305.97,,2000-12-22,106.36,,2000-12-22,27.55,,2000-12-22,23.85
2000-12-26,1315.19,,2000-12-26,106.92,,2000-12-26,28.73,,2000-12-26,24.29
2000-12-27,1328.92,,2000-12-27,108.03,,2000-12-27,28.14,,2000-12-27,23.87
2000-12-28,1334.22,,2000-12-28,108.69,,2000-12-28,26.57,,2000-12-28,23.49
2000-12-29,1320.28,,2000-12-29,107.88,,2000-12-29,26.85,,2000-12-29,23.71
2001-01-02,1283.27,,2001-01-02,106.46,,2001-01-02,29.99,,2001-01-02,25.03
2001-01-03,1347.56,,2001-01-03,109.46,,2001-01-03,26.6,,2001-01-03,22.68
2001-01-04,1333.34,,2001-01-04,109.12,,2001-01-04,26.97,,2001-01-04,22.82
2001-01-05,1298.35,,2001-01-05,106.62,,2001-01-05,28.67,,2001-01-05,23.69
2001-01-08,1295.86,,2001-01-08,106.21,,2001-01-08,29.84,,2001-01-08,24.86
2001-01-09,1300.8,,2001-01-09,105.73,,2001-01-09,27.99,,2001-01-09,23.72
2001-01-10,1313.27,,2001-01-10,106.04,,2001-01-10,26.8,,2001-01-10,23
2001-01-11,1326.82,,2001-01-11,106.1,,2001-01-11,25.79,,2001-01-11,22.66
2001-01-12,1318.32,,2001-01-12,105.25,,2001-01-12,24.56,,2001-01-12,22.05
2001-01-16,1326.65,,2001-01-16,106.53,,2001-01-16,25.28,,2001-01-16,21.78
2001-01-17,1329.47,,2001-01-17,105.84,,2001-01-17,24.93,,2001-01-17,22.17
2001-01-18,1347.97,,2001-01-18,106.78,,2001-01-18,23.37,,2001-01-18,21.31
2001-01-19,1342.54,,2001-01-19,105.88,,2001-01-19,23.24,,2001-01-19,20.78
2001-01-22,1342.9,,2001-01-22,105.78,,2001-01-22,23.25,,2001-01-22,21.14
2001-01-23,1360.4,,2001-01-23,106.5,,2001-01-23,21.57,,2001-01-23,19.82
2001-01-24,1364.3,,2001-01-24,106.47,,2001-01-24,22.03,,2001-01-24,19.75
2001-01-25,1357.51,,2001-01-25,107.3,,2001-01-25,22.64,,2001-01-25,19.86
2001-01-26,1354.95,,2001-01-26,106.6,,2001-01-26,22.57,,2001-01-26,19.89
2001-01-29,1364.17,,2001-01-29,107.02,,2001-01-29,22.61,,2001-01-29,20.23
2001-01-30,1373.73,,2001-01-30,108.81,,2001-01-30,22.57,,2001-01-30,20.03
2001-01-31,1366.01,,2001-01-31,108.87,,2001-01-31,22.02,,2001-01-31,20.72
2001-02-01,1373.47,,2001-02-01,109.84,,2001-02-01,21.66,,2001-02-01,20.2
2001-02-02,1349.47,,2001-02-02,108.64,,2001-02-02,21.95,,2001-02-02,19.94
2001-02-05,1354.31,,2001-02-05,109.66,,2001-02-05,22.19,,2001-02-05,19.98
2001-02-06,1352.26,,2001-02-06,109.57,,2001-02-06,21.98,,2001-02-06,19.57
2001-02-07,1340.89,,2001-02-07,109.47,,2001-02-07,21.67,,2001-02-07,19.2
2001-02-08,1332.53,,2001-02-08,108.81,,2001-02-08,21.46,,2001-02-08,19.23
2001-02-09,1314.76,,2001-02-09,107.81,,2001-02-09,22.03,,2001-02-09,19.1
2001-02-12,1330.31,,2001-02-12,109.47,,2001-02-12,21.92,,2001-02-12,19.68
2001-02-13,1318.8,,2001-02-13,109.03,,2001-02-13,21.37,,2001-02-13,19.01
2001-02-14,1315.92,,2001-02-14,107.95,,2001-02-14,21.52,,2001-02-14,19.62
2001-02-15,1326.61,,2001-02-15,108.91,,2001-02-15,20.27,,2001-02-15,18.51
2001-02-16,1301.53,,2001-02-16,108,,2001-02-16,22.12,,2001-02-16,19.07
2001-02-20,1278.94,,2001-02-20,107.31,,2001-02-20,24.69,,2001-02-20,20.47
2001-02-21,1255.27,,2001-02-21,105.27,,2001-02-21,25.75,,2001-02-21,21.64
2001-02-22,1252.82,,2001-02-22,105.27,,2001-02-22,26.76,,2001-02-22,22.35
2001-02-23,1245.86,,2001-02-23,104.42,,2001-02-23,27.21,,2001-02-23,23.41
2001-02-26,1267.65,,2001-02-26,106.43,,2001-02-26,25.43,,2001-02-26,21.51
2001-02-27,1257.94,,2001-02-27,106.37,,2001-02-27,26.49,,2001-02-27,21.11
2001-02-28,1239.94,,2001-02-28,104.95,,2001-02-28,28.35,,2001-02-28,23.5
